ticks;energyInput;energyConsumed;energyInBuffer;energyAllocated;currentlyPlaying;currentTotalBenefit
685;0.429939;0.030000;531.985765;1.800000;1;0.930192;gr_sensing_SM_con03,
686;0.442033;0.030000;532.397798;1.800000;1;0.930192;gr_sensing_SM_con03,
688;0.446164;0.030000;532.813962;1.800000;1;0.930192;gr_sensing_SM_con03,
689;0.446319;0.030000;533.230282;1.800000;1;0.930192;gr_sensing_SM_con03,
690;0.421871;0.030000;533.622153;1.800000;1;0.930192;gr_sensing_SM_con03,
692;0.427423;0.030000;534.019577;1.800000;1;0.930192;gr_sensing_SM_con03,
693;0.457147;0.030000;534.446723;1.800000;1;0.930192;gr_sensing_SM_con03,
694;0.430342;0.030000;534.847065;1.800000;1;0.930192;gr_sensing_SM_con03,
697;0.432568;0.030000;535.249633;1.800000;1;0.930192;gr_sensing_SM_con03,
699;0.465605;0.030000;535.685237;1.800000;1;0.930192;gr_sensing_SM_con03,
702;0.468870;0.030000;536.124107;1.800000;1;0.930192;gr_sensing_SM_con03,
705;0.466823;0.030000;536.560930;1.800000;1;0.930192;gr_sensing_SM_con03,
707;0.448843;0.030000;536.979773;1.800000;1;0.930192;gr_sensing_SM_con03,
709;0.466029;0.030000;537.415802;1.800000;1;0.930192;gr_sensing_SM_con03,
711;0.461938;0.030000;537.847740;1.800000;1;0.930192;gr_sensing_SM_con03,
713;0.451073;0.030000;538.268812;1.800000;1;0.930192;gr_sensing_SM_con03,
716;0.478445;0.030000;538.717257;1.800000;1;0.930192;gr_sensing_SM_con03,
719;0.438789;0.030000;539.126046;1.800000;1;0.930192;gr_sensing_SM_con03,
723;0.447040;0.030000;539.543086;1.800000;1;0.930192;gr_sensing_SM_con03,
726;0.436624;0.030000;539.949710;1.800000;1;0.930192;gr_sensing_SM_con03,
729;0.453442;0.030000;540.373152;1.800000;1;0.930192;gr_sensing_SM_con03,
733;0.429849;0.030000;540.773001;1.800000;1;0.930192;gr_sensing_SM_con03,
736;0.451173;0.030000;541.194175;1.800000;1;0.930192;gr_sensing_SM_con03,
739;0.437574;0.030000;541.601748;1.800000;1;0.930192;gr_sensing_SM_con03,
743;0.436014;0.030000;542.007763;1.800000;1;0.930192;gr_sensing_SM_con03,
746;0.409962;0.030000;542.387725;1.800000;1;0.930192;gr_sensing_SM_con03,
750;0.424371;0.030000;542.782096;1.800000;1;0.930192;gr_sensing_SM_con03,
754;0.392498;0.030000;543.144594;1.800000;1;0.930192;gr_sensing_SM_con03,
757;0.377570;0.030000;543.492164;1.800000;1;0.930192;gr_sensing_SM_con03,
761;0.378684;0.030000;543.840849;1.800000;1;0.930192;gr_sensing_SM_con03,
764;0.394865;0.030000;544.205714;1.800000;1;0.930192;gr_sensing_SM_con03,
767;0.385142;0.030000;544.560856;1.800000;1;0.930192;gr_sensing_SM_con03,
771;0.382075;0.030000;544.912931;1.800000;1;0.930192;gr_sensing_SM_con03,
774;0.362685;0.030000;545.245616;1.800000;1;0.930192;gr_sensing_SM_con03,
778;0.375682;0.030000;545.591298;1.800000;1;0.930192;gr_sensing_SM_con03,
781;0.346199;0.030000;545.907497;1.800000;1;0.930192;gr_sensing_SM_con03,
785;0.359105;0.030000;546.236603;1.800000;1;0.930192;gr_sensing_SM_con03,
788;0.350039;0.030000;546.556642;1.800000;1;0.930192;gr_sensing_SM_con03,
792;0.338672;0.030000;546.865314;3.300000;2;1.896677;gr_sensing_SM_con03,gr_sensing_TC_con01,
795;0.351941;0.090000;547.127256;3.300000;2;1.896677;gr_sensing_SM_con03,gr_sensing_TC_con01,
798;0.317649;0.090000;547.354905;3.300000;2;1.896677;gr_sensing_SM_con03,gr_sensing_TC_con01,
802;0.320809;0.090000;547.585714;3.300000;2;1.896677;gr_sensing_SM_con03,gr_sensing_TC_con01,
805;0.312508;0.090000;547.808222;3.300000;2;1.896677;gr_sensing_SM_con03,gr_sensing_TC_con01,
808;0.310182;0.090000;548.028404;3.300000;2;1.896677;gr_sensing_SM_con03,gr_sensing_TC_con01,
812;0.305023;0.090000;548.243427;3.300000;2;1.896677;gr_sensing_SM_con03,gr_sensing_TC_con01,
815;0.314392;0.090000;548.467818;3.300000;2;1.896677;gr_sensing_SM_con03,gr_sensing_TC_con01,
818;0.307633;0.090000;548.685452;3.300000;2;1.896677;gr_sensing_SM_con03,gr_sensing_TC_con01,
822;0.309051;0.090000;548.904503;3.300000;2;1.896677;gr_sensing_SM_con03,gr_sensing_TC_con01,
