;Ev_left;Ev_right;P_amb;RH_amb;T_amb;Ev;0
2019-06-28 03:30:00;8.167224080267559;4.735785953177258;96596.42021070234;0.6438797056856187;25.09363545150502;6.451505016722408;
2019-06-28 03:35:00;11.010033444816054;7.090301003344481;96593.55971571906;0.6422138461538461;25.109073578595318;9.050167224080267;
2019-06-28 03:40:00;14.304347826086957;9.856187290969899;96590.92816387961;0.6404769765886287;25.125832775919733;12.080267558528428;
2019-06-28 03:45:00;18.100334448160535;13.03010033444816;96590.47432107023;0.6390746622073579;25.1389397993311;15.565217391304348;
2019-06-28 03:50:00;22.301003344481604;16.561872909698998;96590.9657090301;0.6375174481605351;25.16141137123746;19.431438127090303;
2019-06-28 03:55:00;26.762541806020067;20.307692307692307;96593.9539632107;0.6354325150501672;25.19644816053512;23.535117056856187;
2019-06-28 04:00:00;31.287625418060202;24.183946488294314;96599.47195986622;0.6342216053511706;25.20226086956522;27.735785953177256;
2019-06-28 04:05:00;35.90969899665552;28.05685618729097;96604.12629431438;0.63268854180602;25.20085618729097;31.983277591973245;
2019-06-28 04:10:00;40.49498327759197;32.00334448160535;96607.05259866221;0.6306151638795987;25.22265551839465;36.24916387959866;
2019-06-28 04:15:00;44.876254180602004;35.74916387959866;96606.65741471572;0.6281211137123746;25.253404682274248;40.312709030100336;
2019-06-28 04:20:00;49.25083612040134;39.47826086956522;96608.64550501673;0.625915685618729;25.280658862876255;44.364548494983275;
2019-06-28 04:25:00;53.668896321070235;43.21739130434783;96608.01466220735;0.6256468929765886;25.02865551839465;48.44314381270903;
2019-06-28 04:30:00;57.53511705685619;46.51839464882943;96611.44535117057;0.6352171571906354;24.49840468227425;52.02675585284281;
2019-06-28 04:35:00;60.97324414715719;49.5819397993311;96616.42383277592;0.6396001839464883;24.230428093645486;55.27759197324415;
2019-06-28 04:40:00;64.81605351170569;52.95986622073578;96619.36971237458;0.6450184949832776;24.15216722408027;58.88795986622073;
2019-06-28 04:45:00;67.68896321070234;55.4314381270903;96616.69130434783;0.6481240635451505;24.32161872909699;61.56020066889632;
2019-06-28 04:50:00;69.97315436241611;57.29194630872483;96616.20944966443;0.6442260033557047;24.479664429530203;63.63255033557047;
2019-06-28 04:55:00;74.09030100334448;61.063545150501675;96617.9318896321;0.6378163076923077;24.63333779264214;67.57692307692308;
2019-06-28 05:00:00;77.14046822742475;63.88294314381271;96620.22755518396;0.6325862341137124;24.750541806020067;70.51170568561874;
2019-06-28 05:05:00;81.47157190635451;68.12040133779264;96621.50544147157;0.6287189297658863;24.828722408026756;74.79598662207358;
2019-06-28 05:10:00;89.42140468227424;75.96321070234114;96620.41834782608;0.6261013344481605;24.8846254180602;82.6923076923077;
2019-06-28 05:15:00;97.48160535117057;83.00334448160535;96620.60514046822;0.625841287625418;24.931180602006688;90.24247491638796;
2019-06-28 05:20:00;105.32441471571906;90.67224080267559;96619.7384013378;0.6227769163879598;24.98783612040134;97.99832775919732;
2019-06-28 05:25:00;112.23076923076923;97.06020066889631;96618.89669565218;0.6201945886287625;25.029060200668898;104.64548494983278;
2019-06-28 05:30:00;114.34448160535118;97.80602006688963;96618.80380602006;0.6194562608695652;25.064852842809366;106.0752508361204;
2019-06-28 05:35:00;113.14715719063545;96.82274247491638;96618.60091638796;0.6159180133779264;25.104511705685617;104.98494983277592;
2019-06-28 05:40:00;111.45819397993311;95.69565217391305;96618.42106688963;0.6122294916387959;25.133163879598662;103.57692307692308;
2019-06-28 05:45:00;112.49832775919732;96.8628762541806;96616.8050167224;0.6096066321070234;25.159585284280936;104.68060200668896;
2019-06-28 05:50:00;115.32107023411372;99.59531772575251;96618.11164548495;0.6083224113712374;25.179668896321072;107.45819397993311;
2019-06-28 05:55:00;118.66555183946488;102.84949832775919;96618.117909699;0.6076943879598662;25.20491638795987;110.75752508361204;
2019-06-28 06:00:00;122.5752508361204;106.77591973244147;96619.2193110368;0.6064571237458194;25.21825752508361;114.67558528428094;
2019-06-28 06:05:00;125.38127090301003;109.46153846153847;96621.43653511706;0.6070721839464882;25.234658862876255;117.42140468227424;
2019-06-28 06:10:00;129.65886287625418;113.8428093645485;96624.49237792642;0.6059848060200669;25.278846153846153;121.75083612040133;
2019-06-28 06:15:00;132.06020066889633;116.18394648829431;96625.10253511705;0.6053286153846154;25.283618729096993;124.12207357859532;
2019-06-28 06:20:00;133.94648829431438;118.22742474916387;96623.709090301;0.6006019498327759;25.29995652173913;126.08695652173913;
2019-06-28 06:25:00;136.03691275167785;120.28187919463087;96627.64915771813;0.6006926006711409;25.316151006711408;128.15939597315437;
2019-06-28 06:30:00;138.35451505016724;122.42140468227424;96632.02290969901;0.5998690568561873;25.328571906354515;130.38795986622074;
2019-06-28 06:35:00;139.55183946488293;123.58528428093645;96633.59171237459;0.5982220200668896;25.346056856187293;131.5685618729097;
2019-06-28 06:40:00;143.59197324414717;127.78929765886288;96634.0809464883;0.5948212608695652;25.252163879598662;135.69063545150502;
2019-06-28 06:45:00;147.2541806020067;132.66555183946488;96633.24280602006;0.5210853779264214;24.88596655518395;139.9598662207358;
2019-06-28 06:50:00;148.37458193979933;136.20735785953178;96637.54781605351;0.48803010367892974;24.626408026755854;142.29096989966555;
2019-06-28 06:55:00;154.62541806020067;142.8428093645485;96641.74690301003;0.4961650602006689;24.386939799331103;148.73411371237458;
2019-06-28 07:00:00;152.36454849498327;140.48160535117057;96634.3941638796;0.49381003344481605;24.448645484949836;146.42307692307693;
2019-06-28 07:05:00;153.03010033444815;141.54849498327758;96630.10924749164;0.4791071973244147;24.711103678929767;147.28929765886286;
2019-06-28 07:10:00;157.06020066889633;145.65886287625418;96628.7667090301;0.4803028695652174;24.897585284280936;151.35953177257525;
2019-06-28 07:15:00;159.96989966555185;148.77591973244148;96625.7739632107;0.48550204013377923;25.020327759197325;154.37290969899666;
2019-06-28 07:20:00;160.55852842809364;149.4648829431438;96624.12486956522;0.48101375585284284;25.133551839464882;155.01170568561872;
2019-06-28 07:25:00;156.8561872909699;146.50501672240802;96623.54389966556;0.488014127090301;25.167408026755854;151.68060200668896;
2019-06-28 07:30:00;158.12709030100334;147.59866220735785;96622.06502341137;0.5052114113712375;25.206816053511705;152.8628762541806;
2019-06-28 07:35:00;162.22742474916387;152.2809364548495;96623.0383076923;0.5038394448160535;25.24685618729097;157.2541806020067;
2019-06-28 07:40:00;162.3979933110368;152.44481605351172;96621.47022073579;0.4953830033444816;25.314177257525085;157.42140468227424;
2019-06-28 07:45:00;164.438127090301;154.95652173913044;96619.1751638796;0.488597635451505;25.358665551839465;159.69732441471572;
2019-06-28 07:50:00;164.83277591973246;156.27090301003344;96621.20821070233;0.4881985886287625;25.403622073578596;160.55183946488293;
2019-06-28 07:55:00;169.69565217391303;161.4648829431438;96619.74554849499;0.4958689765886288;25.38815050167224;165.58026755852842;
2019-06-28 08:00:00;168.09731543624162;160.68791946308724;96615.64926174497;0.5136573892617449;25.02653355704698;164.39261744966444;
2019-06-28 08:05:00;172.6722408026756;164.45484949832775;96615.98825418061;0.5255125551839465;24.806665551839465;168.56354515050168;
2019-06-28 08:10:00;183.59866220735785;175.20735785953178;96615.02444816055;0.5333972909698996;24.56150501672241;179.40301003344482;
2019-06-28 08:15:00;186.16387959866222;178.11371237458195;96612.72285618729;0.5357679297658863;24.60804347826087;182.13879598662209;
2019-06-28 08:20:00;189.51505016722408;181.0334448160535;96612.21634113713;0.5374093879598663;24.613752508361202;185.2742474916388;
2019-06-28 08:25:00;191.62876254180603;183.20066889632108;96613.11955183947;0.5376178227424749;24.637996655518396;187.41471571906354;
2019-06-28 08:30:00;196.685618729097;188.64214046822744;96612.71655852844;0.5361505418060201;24.759642140468227;192.66387959866222;
2019-06-28 08:35:00;201.5284280936455;193.68227424749165;96610.02273578595;0.5331341739130435;24.89604347826087;197.60535117056855;
2019-06-28 08:40:00;201.91638795986623;193.92307692307693;96602.56682608696;0.531510143812709;25.042959866220738;197.91973244147158;
2019-06-28 08:45:00;204.7458193979933;197.21070234113714;96601.8370535117;0.5293360635451505;25.14167558528428;200.97826086956522;
2019-06-28 08:50:00;207.0735785953177;199.8428093645485;96602.57477257526;0.5278472642140468;25.25577926421405;203.4581939799331;
2019-06-28 08:55:00;207.59866220735785;200.63210702341138;96602.46981939799;0.5252498929765885;25.3381237458194;204.1153846153846;
2019-06-28 09:00:00;208.53846153846155;201.74247491638795;96601.69171906354;0.5240340869565218;25.39147826086957;205.14046822742475;
2019-06-28 09:05:00;208.63545150501673;201.95652173913044;96598.67837458194;0.5224828160535118;25.45533779264214;205.29598662207357;
2019-06-28 09:10:00;208.25083612040135;201.6153846153846;96596.21209698997;0.52081672909699;25.50126755852843;204.93311036789297;
2019-06-28 09:15:00;208.50167224080266;201.62876254180603;96593.76185953178;0.519533016722408;25.550779264214047;205.06521739130434;
2019-06-28 09:20:00;208.30100334448161;201.53846153846155;96592.33067558528;0.5203031973244147;25.60075585284281;204.91973244147158;
2019-06-28 09:25:00;207.57190635451505;200.8428093645485;96591.56659531772;0.5191791471571906;25.643735785953176;204.20735785953178;
2019-06-28 09:30:00;208.2608695652174;201.1505016722408;96589.63852173914;0.5173549030100334;25.68184949832776;204.7056856187291;
2019-06-28 09:35:00;206.65436241610738;200.6241610738255;96588.75942953021;0.5182377416107382;25.713791946308724;203.63926174496643;
2019-06-28 09:40:00;205.79933110367892;200.6086956521739;96583.780729097;0.5160535819397993;25.750023411371238;203.20401337792643;
2019-06-28 09:45:00;205.9598662207358;200.51170568561872;96581.94421070235;0.5141580836120401;25.799959866220735;203.23578595317727;
2019-06-28 09:50:00;206.57859531772576;200.79933110367892;96583.20610367892;0.510795745819398;25.82543143812709;203.68896321070235;
2019-06-28 09:55:00;206.85953177257525;200.61872909698997;96580.72645819398;0.5078391705685619;25.88370568561873;203.7391304347826;
2019-06-28 10:00:00;207.87959866220737;201.09698996655518;96579.61486956522;0.5066771806020067;25.926040133779267;204.48829431438128;
2019-06-28 10:05:00;207.63545150501673;200.62541806020067;96577.81852508361;0.5042401003344481;25.96669899665552;204.1304347826087;
2019-06-28 10:10:00;208.94314381270902;202.10702341137124;96573.14783946489;0.5020536187290969;26.0138762541806;205.52508361204013;
2019-06-28 10:15:00;209.6086956521739;202.3846153846154;96569.63459197324;0.5012572274247492;26.039903010033445;205.99665551839465;
2019-06-28 10:20:00;179.26421404682273;172.33444816053512;96571.29645484951;0.49750562876254173;26.07215384615385;175.79933110367892;
2019-06-28 10:25:00;157.38795986622074;150.15384615384616;96567.47487625419;0.5003731371237459;26.08170568561873;153.77090301003344;
2019-06-28 10:30:00;155.67558528428094;148.94314381270902;96564.16947491639;0.5017248260869566;26.08252508361204;152.30936454849498;
2019-06-28 10:35:00;156.12040133779263;148.6789297658863;96565.18005016723;0.5001699030100335;26.10569230769231;152.39966555183946;
2019-06-28 10:40:00;156.0133779264214;148.36454849498327;96562.95739130436;0.5011426655518395;26.10667558528428;152.18896321070235;
2019-06-28 10:45:00;155.7190635451505;148.08026755852842;96559.47125418061;0.501392889632107;26.122755852842808;151.89966555183946;
2019-06-28 10:50:00;155.19732441471572;147.30769230769232;96557.63102675586;0.500436906354515;26.132682274247493;151.252508361204;
2019-06-28 10:55:00;155.0066889632107;147.05685618729098;96559.75957190635;0.5003625451505016;26.164856187290972;151.03177257525084;
2019-06-28 11:00:00;155.1170568561873;146.92307692307693;96553.65103344482;0.49979314046822737;26.20278595317726;151.02006688963212;
2019-06-28 11:05:00;155.45484949832775;147.20066889632108;96550.5911270903;0.498693762541806;26.221571906354516;151.3277591973244;
2019-06-28 11:10:00;155.35117056856188;147.05685618729098;96546.72618729097;0.4981636588628762;26.26219397993311;151.20401337792643;
2019-06-28 11:15:00;156.4731543624161;148.03020134228188;96545.13208053692;0.49569226510067116;26.283167785234898;152.251677852349;
2019-06-28 11:20:00;156.91638795986623;148.27090301003344;96541.76023411371;0.49533154515050165;26.3088127090301;152.59364548494983;
2019-06-28 11:25:00;157.49163879598663;148.73578595317727;96539.97729096991;0.49532759531772574;26.31781939799331;153.11371237458195;
2019-06-28 11:30:00;158.31772575250835;149.57190635451505;96537.6216722408;0.4936067491638796;26.346331103678928;153.94481605351172;
2019-06-28 11:35:00;158.48160535117057;149.76588628762542;96534.79391304347;0.493537033444816;26.360140468227424;154.12374581939798;
2019-06-28 11:40:00;159.1505016722408;150.46153846153845;96534.6497257525;0.4938143913043478;26.35472575250836;154.80602006688963;
2019-06-28 11:45:00;158.79598662207357;150.85953177257525;96531.0456722408;0.49428901672240805;26.37542474916388;154.8277591973244;
2019-06-28 11:50:00;159.64214046822744;151.54849498327758;96524.74681270904;0.4935627658862876;26.41853846153846;155.5953177257525;
2019-06-28 11:55:00;161.51170568561872;153.38795986622074;96516.62596989966;0.49253912040133774;26.461428093645488;157.44983277591973;
2019-06-28 12:00:00;164.752508361204;155.7056856187291;96512.75070903011;0.49161666889632105;26.49807023411371;160.22909698996656;
2019-06-28 12:05:00;166.8963210702341;157.46153846153845;96515.23154180602;0.49108292307692303;26.5105618729097;162.1789297658863;
2019-06-28 12:10:00;167.93979933110367;158.5418060200669;96513.24219732442;0.4901854715719063;26.542257525083613;163.2408026755853;
2019-06-28 12:15:00;169.53177257525084;160.0066889632107;96514.45126421405;0.490415160535117;26.558371237458196;164.76923076923077;
2019-06-28 12:20:00;170.62541806020067;160.91304347826087;96510.38163879598;0.48908817391304343;26.590491638795985;165.76923076923077;
2019-06-28 12:25:00;170.48160535117057;161.30100334448161;96507.24080267559;0.49060167224080264;26.629177257525082;165.8913043478261;
2019-06-28 12:30:00;171.2809364548495;162.23411371237458;96508.3087658863;0.49010691638795983;26.668297658862876;166.75752508361205;
2019-06-28 12:35:00;171.78929765886286;162.3913043478261;96505.58301003344;0.48878891638795985;26.712123745819397;167.09030100334448;
2019-06-28 12:40:00;172.1571906354515;162.35785953177256;96506.41102341138;0.4873954214046822;26.720949832775922;167.25752508361205;
2019-06-28 12:45:00;170.73244147157192;160.44147157190636;96501.69623745819;0.48999490301003346;26.749548494983276;165.58695652173913;
2019-06-28 12:50:00;172.34228187919464;162.41610738255034;96498.22973489933;0.48859678523489936;26.78185234899329;167.3791946308725;
2019-06-28 12:55:00;173.05016722408027;162.72909698996656;96495.34495317726;0.48717920401337794;26.786996655518394;167.8896321070234;
2019-06-28 13:00:00;172.8561872909699;163.01672240802677;96489.80064548495;0.4863142943143813;26.805341137123747;167.93645484949832;
2019-06-28 13:05:00;174.30769230769232;163.79264214046822;96488.50281939798;0.4851071137123745;26.8203110367893;169.05016722408027;
2019-06-28 13:10:00;175.4180602006689;164.68227424749165;96487.21715384616;0.4848993043478261;26.821953177257527;170.05016722408027;
2019-06-28 13:15:00;144.76588628762542;137.6153846153846;96485.57437458195;0.4843842842809364;26.850919732441472;141.19063545150502;
2019-06-28 13:20:00;84.05685618729098;82.96321070234114;96482.50306020066;0.48338677926421403;26.851408026755852;83.51003344481606;
2019-06-28 13:25:00;84.8695652173913;83.3913043478261;96482.22519732441;0.48154521739130435;26.855056856187293;84.1304347826087;
2019-06-28 13:30:00;85.79264214046823;84.5886287625418;96481.1387658863;0.482137287625418;26.86621070234114;85.19063545150502;
2019-06-28 13:35:00;87.21404682274247;85.92307692307692;96477.30734113712;0.48993224414715714;26.615946488294316;86.5685618729097;
2019-06-28 13:40:00;89.8695652173913;88.35451505016722;96476.7682575251;0.5058565785953177;25.999946488294317;89.11204013377926;
2019-06-28 13:45:00;92.21739130434783;90.62207357859532;96479.21089966556;0.5145781505016722;25.651695652173913;91.41973244147157;
2019-06-28 13:50:00;95.79264214046823;93.97324414715719;96479.28132107024;0.5200457558528427;25.432023411371237;94.88294314381271;
2019-06-28 13:55:00;98.8428093645485;96.95317725752508;96475.21626086957;0.5193807993311037;25.382317725752507;97.89799331103679;
2019-06-28 14:00:00;102.27090301003345;100.2675585284281;96473.494;0.5223094247491639;25.280264214046824;101.26923076923077;
2019-06-28 14:05:00;106.06688963210702;103.89966555183946;96475.85684280937;0.5208973344481606;25.367401337792643;104.98327759197325;
2019-06-28 14:10:00;110.18060200668896;107.7123745819398;96466.02960535117;0.5121899698996656;25.70103010033445;108.94648829431438;
2019-06-28 14:15:00;114.75919732441471;111.94314381270902;96464.54920401338;0.5020793010033445;26.026301003344482;113.35117056856187;
2019-06-28 14:20:00;119.23745819397993;116.20735785953177;96462.99935451505;0.49498923076923074;26.235301003344482;117.72240802675586;
2019-06-28 14:25:00;124.84228187919463;121.29530201342281;96463.17958724832;0.48904154026845637;26.390540268456377;123.06879194630872;
2019-06-28 14:30:00;130.0267558528428;126.0066889632107;96461.71468561873;0.4856545150501672;26.519120401337794;128.01672240802677;
2019-06-28 14:35:00;135.31103678929765;130.90969899665552;96462.03840133779;0.4840949030100334;26.636016722408026;133.1103678929766;
2019-06-28 14:40:00;140.81270903010034;135.752508361204;96456.96897658863;0.49023221739130435;26.38611705685619;138.2826086956522;
2019-06-28 14:45:00;145.60535117056855;139.94314381270902;96458.98830434782;0.5031783545150501;25.8938127090301;142.7742474916388;
2019-06-28 14:50:00;149.0;142.87290969899666;96459.63500668897;0.509975983277592;25.632658862876255;145.93645484949832;
2019-06-28 14:55:00;152.88628762541805;146.2173913043478;96459.42494648829;0.5118923879598662;25.558789297658866;149.55183946488293;
2019-06-28 15:00:00;155.75585284280936;148.6020066889632;96456.88610702341;0.5119377458193979;25.49936120401338;152.1789297658863;
2019-06-28 15:05:00;158.66555183946488;151.247491638796;96456.44896321071;0.5129516722408026;25.411341137123745;154.95652173913044;
2019-06-28 15:10:00;161.38795986622074;153.6722408026756;96454.72272909699;0.5131346287625418;25.346729096989968;157.53010033444815;
2019-06-28 15:15:00;164.19063545150502;156.32441471571906;96455.8911638796;0.5150770234113712;25.310197324414716;160.25752508361205;
2019-06-28 15:20:00;168.68896321070235;160.59866220735785;96454.8108929766;0.5146608595317725;25.378903010033447;164.6438127090301;
2019-06-28 15:25:00;175.41137123745818;167.24414715719064;96452.18973913044;0.5144305953177257;25.38700668896321;171.3277591973244;
2019-06-28 15:30:00;182.42809364548495;174.14046822742475;96455.441638796;0.5158714247491638;25.31325752508361;178.28428093645485;
2019-06-28 15:35:00;187.93645484949832;179.55518394648828;96453.63133110368;0.5141478160535117;25.387488294314384;183.7458193979933;
2019-06-28 15:40:00;191.09698996655518;182.77591973244148;96448.89328428093;0.5134190200668896;25.412488294314382;186.93645484949832;
2019-06-28 15:45:00;192.69230769230768;184.5418060200669;96446.1131839465;0.5126722006688963;25.415759197324416;188.6170568561873;
2019-06-28 15:50:00;194.34782608695653;186.37792642140468;96444.82233110369;0.5065651371237458;25.41906688963211;190.3628762541806;
2019-06-28 15:55:00;196.1371237458194;188.58528428093646;96442.34481605352;0.5014050869565218;25.363903010033443;192.36120401337791;
2019-06-28 16:00:00;195.7986577181208;188.7281879194631;96441.816352349;0.4970954026845637;25.370006711409395;192.26342281879195;
2019-06-28 16:05:00;194.81270903010034;187.48829431438128;96445.48765217392;0.4911908127090301;25.39644816053512;191.1505016722408;
2019-06-28 16:10:00;195.6020066889632;188.74247491638795;96443.21502675586;0.4862765551839465;25.415190635451506;192.1722408026756;
2019-06-28 16:15:00;199.08361204013377;191.78929765886286;96439.833729097;0.4806368227424749;25.456341137123747;195.43645484949832;
2019-06-28 16:20:00;202.66220735785953;195.09030100334448;96436.38148829433;0.47997044147157186;25.466749163879598;198.87625418060202;
2019-06-28 16:25:00;205.46822742474916;198.2608695652174;96434.63428762542;0.4795656856187291;25.44583612040134;201.86454849498327;
2019-06-28 16:30:00;208.33444816053512;201.9866220735786;96433.10746488294;0.48032183946488294;25.457839464882944;205.16053511705687;
2019-06-28 16:35:00;211.97658862876253;205.83612040133778;96435.0148896321;0.47663149832775914;25.47595652173913;208.90635451505017;
2019-06-28 16:40:00;214.94314381270902;207.41471571906354;96430.16763879599;0.4772243010033445;25.432816053511708;211.1789297658863;
2019-06-28 16:45:00;228.54515050167225;217.90301003344482;96430.41121070234;0.4762490100334448;25.449050167224083;223.22408026755852;
2019-06-28 16:50:00;227.4046822742475;237.6722408026756;96431.24415050168;0.47641027424749166;25.455448160535116;232.53846153846155;
2019-06-28 16:55:00;223.89966555183946;219.51170568561872;96432.6436923077;0.477587287625418;25.408150501672242;221.7056856187291;
2019-06-28 17:00:00;223.0066889632107;218.29765886287626;96433.5522173913;0.4788572173913043;25.37034782608696;220.65217391304347;
2019-06-28 17:05:00;223.65551839464882;220.1170568561873;96431.34795986622;0.4814266454849498;25.30151839464883;221.88628762541805;
2019-06-28 17:10:00;226.9665551839465;225.04347826086956;96431.61919063545;0.4827367491638796;25.279695652173913;226.00501672240802;
2019-06-28 17:15:00;230.95317725752508;230.5418060200669;96433.87193979934;0.4828666956521739;25.295448160535116;230.747491638796;
2019-06-28 17:20:00;231.69230769230768;232.7391304347826;96437.41508026756;0.48307502006688957;25.311866220735787;232.21571906354515;
2019-06-28 17:25:00;318.6454849498328;317.0066889632107;96440.2965819398;0.48257947157190634;25.34992307692308;317.82608695652175;
2019-06-28 17:30:00;343.8294314381271;340.82608695652175;96442.89302675586;0.4809530735785953;25.419331103678932;342.32775919732444;
2019-06-28 17:35:00;338.4563758389262;335.6006711409396;96443.41566778523;0.4799919228187919;25.4631711409396;337.02852348993287;
2019-06-28 17:40:00;329.2809364548495;325.5484949832776;96443.30131772575;0.47770403010033446;25.516150501672243;327.41471571906357;
2019-06-28 17:45:00;320.428093645485;316.7658862876254;96443.109638796;0.47693715050167224;25.580872909699;318.59698996655516;
2019-06-28 17:50:00;315.82608695652175;312.561872909699;96443.26560200668;0.4771843010033444;25.614899665551842;314.19397993311037;
2019-06-28 17:55:00;301.876254180602;299.74916387959865;96442.36364548495;0.4775981237458194;25.600581939799333;300.81270903010034;
2019-06-28 18:00:00;287.5418060200669;287.056856187291;96441.91596989967;0.47849365886287626;25.582618729096993;287.2993311036789;
2019-06-28 18:05:00;273.5083612040134;274.1371237458194;96443.69483946488;0.47885878260869563;25.58283612040134;273.82274247491637;
2019-06-28 18:10:00;261.056856187291;262.38795986622074;96446.06306688963;0.480172254180602;25.546478260869566;261.72240802675583;
2019-06-28 18:15:00;246.71571906354515;247.98327759197323;96445.16911705685;0.4816902642140468;25.498384615384616;247.3494983277592;
2019-06-28 18:20:00;229.80267558528428;231.23076923076923;96446.27066220736;0.48321538795986624;25.443498327759198;230.51672240802677;
2019-06-28 18:25:00;209.31103678929765;210.52173913043478;96445.50779264215;0.48366660200668893;25.431474916387963;209.91638795986623;
2019-06-28 18:30:00;188.34448160535118;188.54849498327758;96444.58112374583;0.4851815986622074;25.383692307692307;188.44648829431438;
2019-06-28 18:35:00;170.7123745819398;146.45484949832775;96443.69074247492;0.4857568762541805;25.372729096989968;158.58361204013377;
2019-06-28 18:40:00;190.64882943143812;142.74916387959865;96441.76785284281;0.48674664214046814;25.324287625418062;166.69899665551839;
2019-06-28 18:45:00;160.8561872909699;136.0334448160535;96439.38913043479;0.4864283143812708;25.34615050167224;148.44481605351172;
2019-06-28 18:50:00;120.67224080267559;109.23411371237458;96440.03584949832;0.485977525083612;25.36229431438127;114.95317725752508;
2019-06-28 18:55:00;41.792642140468224;38.2943143812709;96441.19217391305;0.48795729431438123;25.274722408026754;40.04347826086956;
2019-06-28 19:00:00;23.036789297658864;19.05685618729097;96445.57011371238;0.49035541471571903;25.15853177257525;21.046822742474916;
2019-06-28 19:05:00;18.909698996655518;15.19732441471572;96448.2584715719;0.4942393444816053;24.991652173913042;17.05351170568562;
2019-06-28 19:10:00;15.238255033557047;11.832214765100671;96449.2469261745;0.4973892147651006;24.84539932885906;13.53523489932886;
2019-06-28 19:15:00;12.040133779264215;8.799331103678929;96450.84735785953;0.49767540802675586;24.8148127090301;10.419732441471572;
2019-06-28 19:20:00;15.929765886287626;11.903010033444817;96452.7977658863;0.4973992341137123;24.810304347826087;13.91638795986622;
2019-06-28 19:25:00;13.996655518394649;10.05685618729097;96459.40834113712;0.49872878260869563;24.75463210702341;12.02675585284281;
2019-06-28 19:30:00;10.096989966555183;6.682274247491639;96466.86493979933;0.5004708929765886;24.68871237458194;8.389632107023411;
2019-06-28 19:35:00;7.234113712374582;4.157190635451505;96472.73326755853;0.5013906421404681;24.659638795986623;5.695652173913044;
2019-06-28 19:40:00;5.260869565217392;2.4782608695652173;96475.93914381272;0.5016560903010033;24.63903678929766;3.869565217391304;
2019-06-28 19:45:00;4.046822742474917;1.354515050167224;96476.27539464884;0.5034335418060201;24.56950501672241;2.70066889632107;
2019-06-28 19:50:00;3.3377926421404682;0.7391304347826086;96477.86586622075;0.503983779264214;24.54574247491639;2.0384615384615383;
2019-06-28 19:55:00;3.0301003344481607;0.38127090301003347;96482.1328729097;0.5053560568561873;24.493729096989966;1.705685618729097;
2019-06-28 20:00:00;2.6421404682274248;0.0;96486.90285618728;0.505129491638796;24.50979933110368;1.3210702341137124;
2019-06-28 20:05:00;3.0;0.0;96488.70395317726;0.5013405384615384;24.68720735785953;1.5;
2019-06-28 20:10:00;3.0;0.0;96487.75219397993;0.49481473578595314;24.9498762541806;1.5;
2019-06-28 20:15:00;3.0;0.0;96488.15111371237;0.48902130769230767;25.18717056856187;1.5;
2019-06-28 20:20:00;3.0;0.0;96488.73693979933;0.48449644147157184;25.39270568561873;1.5;
2019-06-28 20:25:00;3.0;0.0;96489.31016722409;0.48158405685618727;25.519394648829433;1.5;
2019-06-28 20:30:00;3.0;0.0;96490.92269565217;0.4823616020066889;25.449819397993313;1.5;
2019-06-28 20:35:00;3.0;0.0;96495.32139130434;0.4945235886287625;24.949371237458195;1.5;
2019-06-28 20:40:00;3.0;0.0;96499.1947993311;0.5036074882943143;24.607494983277594;1.5;
2019-06-28 20:45:00;3.0;0.0;96500.34783892617;0.5081990838926174;24.432473154362416;1.5;
2019-06-28 20:50:00;3.0;0.0;96500.09091638796;0.5097247157190635;24.3971872909699;1.5;
2019-06-28 20:55:00;3.0;0.0;96496.60149832776;0.5038781939799332;24.63325752508361;1.5;
2019-06-28 21:00:00;3.0;0.0;96497.43624080268;0.4974220769230769;24.87695652173913;1.5;
2019-06-28 21:05:00;3.0;0.0;96495.15223411372;0.49217536120401334;25.07832107023411;1.5;
2019-06-28 21:10:00;3.0;0.0;96493.70337123747;0.4885651872909698;25.223779264214045;1.5;
2019-06-28 21:15:00;3.0;0.0;96495.9035284281;0.4856748060200669;25.344832775919734;1.5;
2019-06-28 21:20:00;3.0;0.0;96500.21937792642;0.48343239464882937;25.426257525083614;1.5;
2019-06-28 21:25:00;3.0;0.0;96503.22796655519;0.48375096989966554;25.378622073578597;1.5;
2019-06-28 21:30:00;3.0;0.0;96508.42452508362;0.4943368996655518;24.923729096989966;1.5;
2019-06-28 21:35:00;3.0;0.0;96509.91667892977;0.5026451204013378;24.592685618729096;1.5;
2019-06-28 21:40:00;3.0;0.0;96508.2397826087;0.509160889632107;24.321260869565215;1.5;
2019-06-28 21:45:00;3.0;0.0;96510.38489632106;0.5110548127090301;24.253678929765886;1.5;
2019-06-28 21:50:00;3.0;0.0;96511.74542140469;0.506554160535117;24.43518060200669;1.5;
2019-06-28 21:55:00;3.0;0.0;96512.36084949833;0.4996380033444816;24.68155518394649;1.5;
2019-06-28 22:00:00;3.0;0.0;96512.21797658862;0.49480459866220733;24.84838795986622;1.5;
2019-06-28 22:05:00;3.0;0.0;96512.79265886288;0.4910112575250836;24.980505016722407;1.5;
2019-06-28 22:10:00;3.0;0.0;96511.48965217391;0.4877650200668896;25.095441471571906;1.5;
2019-06-28 22:15:00;3.0;0.0;96513.29987625418;0.48517245484949834;25.18169230769231;1.5;
2019-06-28 22:20:00;3.0;0.0;96511.73119463088;0.48298862416107385;25.264446308724832;1.5;
