;I_bat;I_in;V_bat;V_in;P_in;P_bat;E_in;E_bat;0
2019-07-10 13:50:00;9.678021725752507e-06;-2.5635349257525083e-05;4.200391197832776;1.9121282319899668;4.8985874300367685e-05;4.065148015391176e-05;;;
2019-07-10 13:55:00;1.03525348361204e-05;-2.698233344481605e-05;4.200386252334448;1.9186952326521738;5.173783484457243e-05;4.3484646046112195e-05;;;
2019-07-10 14:00:00;1.0899947434782609e-05;-2.8231706347826083e-05;4.200395784849499;1.9249522607525082;5.43121626720041e-05;4.5784096499870676e-05;;;
2019-07-10 14:05:00;1.1456157518394648e-05;-2.920629783277592e-05;4.200394858448161;1.9301631501772576;5.633698240542134e-05;4.8120385297214307e-05;;;
2019-07-10 14:10:00;1.198280114715719e-05;-3.0319647016722404e-05;4.2003865184615385;1.9351192896923077;5.8633339611410885e-05;5.033239577392322e-05;;;
2019-07-10 14:15:00;1.2443201107023412e-05;-3.144969397993311e-05;4.200386994628762;1.939582725819398;6.0956413651953264e-05;5.22662607441412e-05;;;
2019-07-10 14:20:00;1.2892719441471571e-05;-3.2458724230769234e-05;4.200382529595318;1.94368254790301;6.304716134217779e-05;5.4154354923742296e-05;;;
2019-07-10 14:25:00;1.3660593508361203e-05;-3.414884275919732e-05;4.200394935715719;1.9502096005183946;6.655190730132266e-05;5.737988766893273e-05;;;
2019-07-10 14:30:00;1.4192134404682275e-05;-3.574669611036789e-05;4.2003831759665555;1.9560324726622076;6.987402299929595e-05;5.9612403567148366e-05;;;
2019-07-10 14:35:00;1.503835877257525e-05;-3.728509095652174e-05;4.200372761434783;1.9624552081371238;7.311833613661381e-05;6.316671288458091e-05;;;
2019-07-10 14:40:00;1.5600648468227425e-05;-3.8609725408026754e-05;4.200375597200669;1.9667940218093645;7.588399115323362e-05;6.552858414859495e-05;;;
2019-07-10 14:45:00;1.630222414715719e-05;-3.9991964347826085e-05;4.200379529785954;1.9715278773779266;7.878400623936067e-05;6.847552902232418e-05;;;
2019-07-10 14:50:00;1.6836392281879194e-05;-4.115874630872483e-05;4.200373734627517;1.9747749247013422;8.121926401473708e-05;7.071914115441781e-05;;;
2019-07-10 14:55:00;1.763494893645485e-05;-4.297061865551839e-05;4.200359070247492;1.9791289606555182;8.498446317377968e-05;7.407311981638841e-05;;;
2019-07-10 15:00:00;1.7581300327759196e-05;-4.285326155183946e-05;4.200351518257524;1.9794891176421405;8.477226332274357e-05;7.384764440746878e-05;;;
2019-07-10 15:05:00;1.7484643107023412e-05;-4.264941897658862e-05;4.200332728143813;1.9783344772207359;8.431102827810338e-05;7.34413194102054e-05;;;
2019-07-10 15:10:00;1.7993978829431437e-05;-4.361729664548495e-05;4.200326330903009;1.9809812896020067;8.634281594119424e-05;7.558058443030807e-05;;;
2019-07-10 15:15:00;1.8046643016722408e-05;-4.3928147772575254e-05;4.200323555464883;1.9809855685317728;8.696055619003489e-05;7.58017414805765e-05;;;
2019-07-10 15:20:00;1.870107033110368e-05;-4.5301748277591974e-05;4.20031426319398;1.9850850914147158;8.985869375362706e-05;7.855037330037694e-05;;;
2019-07-10 15:25:00;1.9652805782608695e-05;-4.733593986956521e-05;4.200295441040134;1.9894282228227427;9.410316310337806e-05;8.254759035239405e-05;;;
2019-07-10 15:30:00;2.052249210702341e-05;-4.930099389632107e-05;4.200293158732442;1.9952826063311038;9.829960954493021e-05;8.620048554959486e-05;;;
2019-07-10 15:35:00;2.1530746020066888e-05;-5.14031693444816e-05;4.200287219688963;2.0012125473779268;0.00010279141412178028;9.04353183882631e-05;;;
2019-07-10 15:40:00;2.204197889632107e-05;-5.246355691973244e-05;4.200270664227425;2.0033151728060203;0.00010501042211498782;9.258227864088885e-05;;;
2019-07-10 15:45:00;2.215107350167224e-05;-5.316244531103678e-05;4.200269455896321;2.0042394712173914;0.00010646607822858968;9.304047992780342e-05;;;
2019-07-10 15:50:00;2.2668819090301e-05;-5.393959418060201e-05;4.200270974886288;2.006159047464883;0.00010812994482593837;9.521518636923828e-05;;;
2019-07-10 15:55:00;2.2972108799331103e-05;-5.4604166284280935e-05;4.200284517093645;2.00839922509699;0.00010958837477070822;9.648939520125362e-05;;;
2019-07-10 16:00:00;2.348679881605351e-05;-5.568451084280936e-05;4.200292540257525;2.0101976775819397;0.00011184702575465266;9.865142881854087e-05;;;
2019-07-10 16:05:00;2.346170362541806e-05;-5.569951912040133e-05;4.200300260424749;2.0103239592441473;0.00011189057233088764;9.854620064459518e-05;;;
2019-07-10 16:10:00;2.3584554311036785e-05;-5.624303066889631e-05;4.200302354284281;2.010738740347826;0.00011300304546201098;9.906226255855799e-05;;;
2019-07-10 16:15:00;2.4234913678929765e-05;-5.734898505685619e-05;4.200281747732442;2.0130929692608697;0.00011535193807041399;0.0001017934681312067;;;
2019-07-10 16:20:00;2.4673078448160534e-05;-5.833385592976588e-05;4.200274787729097;2.014550415117057;0.0001174236088186343;0.00010363371093318252;;;
2019-07-10 16:25:00;2.5118658191275167e-05;-5.9270291865771806e-05;4.200263553278523;2.0164447163724835;0.00011942536893327685;0.00010550498639852922;;;
2019-07-10 16:30:00;2.557006304347826e-05;-6.055167400334447e-05;4.20024845338796;2.0189889010434783;0.0001221594058222855;0.00010740062096441313;;;
2019-07-10 16:35:00;2.622964810702341e-05;-6.16642977792642e-05;4.200258935056857;2.02056008890301;0.00012449984158669451;0.00011017131737217845;;;
2019-07-10 16:40:00;2.6668577491638798e-05;-6.263259398996655e-05;4.200260350307692;2.0227010085317723;0.00012659220653975117;0.00011201496999269126;;;
2019-07-10 16:45:00;2.8896584866220737e-05;-6.763295718729097e-05;4.200255968889633;2.032872752779264;0.00013741665824272098;0.00012137305908235615;;;
2019-07-10 16:50:00;3.994997834113712e-05;-9.053605717725752e-05;4.200256294752508;2.073087498973244;0.00018755339526443677;0.0001678001563022665;;;
2019-07-10 16:55:00;3.532642986622074e-05;-8.154522061204013e-05;4.200239573341137;2.0579568997257525;0.00016774950536196627;0.0001483794914515005;;;
2019-07-10 17:00:00;2.893914931438127e-05;-6.743615417725752e-05;4.200236595341137;2.0313689721471575;0.00013688276473775975;0.00012155127873717995;;;
2019-07-10 17:05:00;2.7580729909698994e-05;-6.493132688628762e-05;4.2002297793545145;2.025823349083612;0.00013143752045049543;0.00011584540602599792;;;
2019-07-10 17:10:00;2.740142057525083e-05;-6.430746822408027e-05;4.200228152107024;2.0241773387324415;0.00013006643227805647;0.00011509221924129469;;;
2019-07-10 17:15:00;2.7734190899665547e-05;-6.494886018394648e-05;4.200224056812709;2.0250204764414717;0.00013141757288369496;0.00011648981973849735;;;
2019-07-10 17:20:00;2.7359304578595316e-05;-6.418213290301003e-05;4.2002087163411375;2.0220796236755856;0.00012969414289092473;0.00011491479237889127;;;
2019-07-10 17:25:00;2.7920038765886284e-05;-6.551169532107023e-05;4.200201758662208;2.025371502270903;0.00013257595813888956;0.00011726979892714488;;;
2019-07-10 17:30:00;4.141418069899665e-05;-9.391553306354514e-05;4.200202551267559;2.073159280531773;0.00019482527017024312;0.00017394795757223755;;;
2019-07-10 17:35:00;4.411170132775919e-05;-9.927351202006689e-05;4.200199579381271;2.081426089033445;0.00020651282042377455;0.0001852779562018294;;;
2019-07-10 17:40:00;4.2869482675585284e-05;-9.69284723979933e-05;4.200186911053512;2.078859510277592;0.00020133875829259518;0.00018005985019201143;;;
2019-07-10 17:45:00;4.214664413043478e-05;-9.527427048494982e-05;4.200181586153846;2.075718967458194;0.00019761530517918528;0.00017702356428309608;;;
2019-07-10 17:50:00;4.121862475250836e-05;-9.337159627424749e-05;4.2001752189699;2.0728825717090302;0.0001933819504529426;0.0001731254530278279;;;
2019-07-10 17:55:00;4.0126277374581936e-05;-9.143399095652173e-05;4.20016631849164;2.069549702083612;0.00018906871308419586;0.00016853704674341425;;;
2019-07-10 18:00:00;3.869813848322148e-05;-8.813053511744966e-05;4.200149201332215;2.064438144288591;0.00018178307451288293;0.00016253796556269846;;;
2019-07-10 18:05:00;3.649980383277591e-05;-8.35835045986622e-05;4.200147535722408;2.056648109013378;0.0001717681963248365;0.00015330456418721877;;;
2019-07-10 18:10:00;3.416534138795987e-05;-7.898719306020066e-05;4.200140847638796;2.048139798270903;0.0001616493362374245;0.00014349925078752126;;;
2019-07-10 18:15:00;3.1595484923076925e-05;-7.330296806020066e-05;4.200139863117057;2.0372065320869566;0.0001492244848443443;0.00013270546071412798;;;
2019-07-10 18:20:00;2.6335468016722404e-05;-6.20930961270903e-05;4.200137978899666;2.01461304970903;0.00012503471281585292;0.00011061260754806638;;;
2019-07-10 18:25:00;2.456483021070234e-05;-5.864927123411371e-05;4.2001347622240806;2.0067354900769234;0.0001176044719593491;0.00010317560224837364;;;
2019-07-10 18:30:00;2.2158433658862875e-05;-5.307303095652174e-05;4.200128030602007;1.9924447807892975;0.00010567852880642055;9.306826125840325e-05;;;
2019-07-10 18:35:00;1.9210143160535117e-05;-4.674509736120401e-05;4.200124319401338;1.9748634792107023;9.225297940149449e-05;8.068499301903416e-05;;;
2019-07-10 18:40:00;1.6961350866220734e-05;-4.179975235785953e-05;4.200121133595317;1.9597670191973244;8.18614425145621e-05;7.123973083550531e-05;;;
2019-07-10 18:45:00;1.3434734408026757e-05;-3.4160690672240806e-05;4.200126969943144;1.934029995277592;6.606511376184185e-05;5.642758561943256e-05;;;
2019-07-10 18:50:00;4.897338367892976e-06;-1.469093087625418e-05;4.200136116892977;1.8023056876354515;2.6703091538032506e-05;2.0569491097311948e-05;;;
2019-07-10 18:55:00;2.8392293377926423e-06;-9.75518337792642e-06;4.200140241933111;1.6998304872341137;1.684887854430406e-05;1.192515881000546e-05;;;
2019-07-10 19:00:00;6.660875886287626e-07;-5.183608635451505e-06;4.200148607016723;1.3416044820936455;6.978523910681294e-06;2.7976687657315608e-06;;;
2019-07-10 19:05:00;1.0833545150501672e-07;-4.0450484949832775e-06;4.2001491100668895;1.0881963643913044;4.424704042785712e-06;4.550241046071067e-07;;;
2019-07-10 19:10:00;6.790513043478261e-07;-5.562536170568562e-06;4.200148701083612;1.132487172478261;7.018241180928254e-06;2.852119993866174e-06;;;
2019-07-10 19:15:00;1.3295001237458193e-06;-6.3768192608695645e-06;4.200156613712375;1.5315025637859532;9.809150957885097e-06;5.584110866073653e-06;;;
2019-07-10 19:20:00;4.1882690301003346e-07;-4.486461237458193e-06;4.200155559605351;1.2177862673143813;5.514319308528744e-06;1.75913755048283e-06;;;
2019-07-10 19:25:00;-3.349861070234113e-07;-2.944495806020067e-06;4.200157384538461;0.8288371329598663;2.4816667437438106e-06;-1.406993872418896e-06;;;
2019-07-10 19:30:00;-5.169886321070234e-07;-1.8737241404682274e-06;4.200166447682274;0.46031768685284286;8.862709384196881e-07;-2.1714388619850882e-06;;;
2019-07-10 19:35:00;-5.881699966442953e-07;-1.161245966442953e-06;4.200173075100671;0.15283491165436244;1.9388921531664096e-07;-2.4704158463021424e-06;;;
2019-07-10 19:40:00;-5.762831070234114e-07;-6.661597391304347e-07;4.200172420438127;0.05864500794314382;3.985041419397533e-08;-2.4204883960642773e-06;;;
2019-07-10 19:45:00;-5.618161906354515e-07;-3.8531866889632105e-07;4.200186010869565;0.04936635074247492;1.906879858854803e-08;-2.3597324821517196e-06;;;
2019-07-10 19:50:00;-5.453301137123745e-07;-2.4778912374581936e-07;4.200184148347826;0.04474848845819398;1.1033778790977528e-08;-2.2904869202175794e-06;;;
2019-07-10 19:55:00;-5.512936454849498e-07;-1.7859872575250836e-07;4.200183526053512;0.0654698380167224;1.1690761498818561e-08;-2.315534495661083e-06;;;
2019-07-10 20:00:00;-5.569600903010033e-07;-1.463021304347826e-07;4.200198429408027;0.06511132877926422;9.520853068090592e-09;-2.339342877366139e-06;;;
2019-07-10 20:05:00;-5.544925685618728e-07;-1.2931959531772575e-07;4.200230523113713;0.06496889473913044;8.39697129648904e-09;-2.3289965969887564e-06;;;
2019-07-10 20:10:00;-5.595458829431439e-07;-1.2134240802675586e-07;4.200235022110368;0.06461376460869565;7.83524541831317e-09;-2.3502241834408427e-06;;;
2019-07-10 20:15:00;-5.574241739130435e-07;-1.171530066889632e-07;4.200240428578595;0.06449476869565218;7.547768172743702e-09;-2.3413155384779025e-06;;;
2019-07-10 20:20:00;-5.575051571906355e-07;-1.1415923745819399e-07;4.2002411146822745;0.0643348589297659;7.318318658870628e-09;-2.341656085429868e-06;;;
2019-07-10 20:25:00;-5.557681906354515e-07;-1.1232229431438125e-07;4.200250425133779;0.06432955152508361;7.218270403687832e-09;-2.3343655769737793e-06;;;
2019-07-10 20:30:00;-5.608745719063545e-07;-1.1183939799331102e-07;4.200254511535117;0.06427619620735786;7.1804980637825855e-09;-2.355815964576444e-06;;;
2019-07-10 20:35:00;-5.546897023411371e-07;-1.1073816387959866e-07;4.2002576026321075;0.06424014091304349;7.106859237413458e-09;-2.3298396454248665e-06;;;
2019-07-10 20:40:00;-5.570930033444816e-07;-1.0921195986622073e-07;4.200257893648829;0.0641217606020067;6.9957570966196716e-09;-2.3399343025980408e-06;;;
2019-07-10 20:45:00;-5.555576086956522e-07;-1.0946393645484949e-07;4.200262946428094;0.06436217179933111;7.036536689376942e-09;-2.3334880360118525e-06;;;
2019-07-10 20:50:00;-5.587786488294314e-07;-1.0989718060200667e-07;4.200256352100334;0.06442114578929767;7.070941535672825e-09;-2.347013553335491e-06;;;
2019-07-10 20:55:00;-5.567597090301003e-07;-1.0939153177257524e-07;4.20025828019398;0.06425121578929767;7.018768707039315e-09;-2.3385346036277564e-06;;;
2019-07-10 21:00:00;-5.567936153846154e-07;-1.1029336454849497e-07;4.2002713376555185;0.06426239327424749;7.081712947730562e-09;-2.3386842349012354e-06;;;
2019-07-10 21:05:00;-5.545432575250835e-07;-1.1146161872909699e-07;4.200263984628762;0.06430590205016723;7.1609336349269155e-09;-2.329228103318264e-06;;;
2019-07-10 21:10:00;-5.584114530201341e-07;-1.1048561744966442e-07;4.200264573134229;0.06431894066778525;7.098628378351422e-09;-2.3454758535230363e-06;;;
2019-07-10 21:15:00;-5.557657826086956e-07;-1.120188862876254e-07;4.200262406913043;0.06433303919732442;7.199597097288106e-09;-2.3343621471443082e-06;;;
2019-07-10 21:20:00;-5.563796622073578e-07;-1.1097334113712375e-07;4.200277453518394;0.06442270030100335;7.141532337519762e-09;-2.336948933319779e-06;;;
2019-07-10 21:25:00;-5.572958595317725e-07;-1.1001142809364548e-07;4.200289716889632;0.06420986336789299;7.0516701549885575e-09;-2.3408040444717973e-06;;;
2019-07-10 21:30:00;-5.549849030100334e-07;-1.1050882274247491e-07;4.200291657959866;0.06412845396655519;7.079658068119462e-09;-2.3310984649320966e-06;;;
2019-07-10 21:35:00;-5.534163344481605e-07;-1.1132805685618729e-07;4.200294729197324;0.06423683059197324;7.14362500908688e-09;-2.3245116721791203e-06;;;
2019-07-10 21:40:00;-5.567211605351171e-07;-1.1005417725752508e-07;4.200291755959866;0.06424598284949833;7.064774847723799e-09;-2.338391271434663e-06;;;
2019-07-10 21:45:00;-5.540197257525083e-07;-1.1011615050167224e-07;4.200291541852843;0.06424238923411373;7.066663216325207e-09;-2.3270443775058344e-06;;;
2019-07-10 21:50:00;-5.559053143812709e-07;-1.100799364548495e-07;4.200293329076923;0.06422634138127091;7.061114055395261e-09;-2.3349653586367007e-06;;;
2019-07-10 21:55:00;-5.581050066889632e-07;-1.0997614715719062e-07;4.200304959862876;0.06428250392976588;7.059048545997475e-09;-2.344211236590416e-06;;;
2019-07-10 22:00:00;-5.569782073578595e-07;-1.0960512040133778e-07;4.2003109101103675;0.06420141817725752;7.029285610557468e-09;-2.3394816496699366e-06;;;
2019-07-10 22:05:00;-5.531273745819398e-07;-1.0958446153846153e-07;4.200296100103679;0.06406986603344482;7.012820870517725e-09;-2.323298766018715e-06;;;
2019-07-10 22:10:00;-5.547519464882943e-07;-1.093346956521739e-07;4.20030023715719;0.06408571966555184;6.99597685445014e-09;-2.330124737103875e-06;;;
2019-07-10 22:15:00;-5.544704280936455e-07;-1.0908084949832774e-07;4.200291150090301;0.0640896503645485;6.982773435451012e-09;-2.3289372321983372e-06;;;
2019-07-10 22:20:00;-5.545889565217392e-07;-1.0940978929765885e-07;4.20029500835786;0.0641421789464883;7.008803851200735e-09;-2.3294372517670157e-06;;;
2019-07-10 22:25:00;-5.531743645484949e-07;-1.0909798327759196e-07;4.200301310799331;0.06423444543812709;6.995225994248531e-09;-2.3234989994542127e-06;;;
2019-07-10 22:30:00;-5.517371939799331e-07;-1.0840115050167224e-07;4.200310966956522;0.06397556911705686;6.9282497817657185e-09;-2.3174677801956454e-06;;;
2019-07-10 22:35:00;-5.536456153846154e-07;-1.1017679598662206e-07;4.200300822518395;0.06411235817056857;7.055215894067862e-09;-2.3254781768959525e-06;;;
2019-07-10 22:40:00;-5.560341003344481e-07;-1.1119663210702341e-07;4.2003053124180605;0.0640916019832776;7.118977327145123e-09;-2.335512965380858e-06;;;
2019-07-10 22:45:00;-5.530683422818792e-07;-1.1114279530201342e-07;4.200321145869128;0.06408777570469798;7.115145177479648e-09;-2.3230645999652028e-06;;;
2019-07-10 22:50:00;-5.516030802675584e-07;-1.1107276588628763e-07;4.200317806013378;0.0642747897090301;7.131414502442829e-09;-2.3169082161101553e-06;;;
2019-07-10 22:55:00;-5.525265384615384e-07;-1.1128786287625417e-07;4.200333607494984;0.06413712489966555;7.118402313382762e-09;-2.3207958196198406e-06;;;
2019-07-10 23:00:00;-5.543239331103679e-07;-1.1251229431438127e-07;4.200334241140468;0.06419523600334448;7.21347895233891e-09;-2.3283458171528516e-06;;;
2019-07-10 23:05:00;-5.521552040133779e-07;-1.1238282608695652e-07;4.200344336424749;0.06414394875585284;7.199899686408111e-09;-2.319241993400508e-06;;;
2019-07-10 23:10:00;-5.520028026755852e-07;-1.108450100334448e-07;4.200341785809365;0.06401085659866221;7.078372785964879e-09;-2.3186004322235646e-06;;;
2019-07-10 23:15:00;-5.532721906354515e-07;-1.1111313712374581e-07;4.200348002394649;0.06409068042809364;7.113409576697548e-09;-2.3239357554420793e-06;;;
2019-07-10 23:20:00;-5.517852642140468e-07;-1.110129431438127e-07;4.200352234143812;0.06416893479264214;7.115892591481548e-09;-2.3176924362032264e-06;;;
2019-07-10 23:25:00;-5.541793812709029e-07;-1.1083654849498328e-07;4.2003510531337795;0.06401160268227425;7.0804635309082e-09;-2.327747982299193e-06;;;
2019-07-10 23:30:00;-5.51873889632107e-07;-1.1139830769230768e-07;4.200355025966555;0.06408227308361204;7.1227802343187316e-09;-2.3180662586858003e-06;;;
2019-07-10 23:35:00;-5.543125284280936e-07;-1.0994638461538462e-07;4.200359365397993;0.06400517030769232;7.031447439195545e-09;-2.328311831725514e-06;;;
2019-07-10 23:40:00;-5.504121906354514e-07;-1.0994880936454848e-07;4.2003608246287625;0.0639506226923077;7.024947885957161e-09;-2.311929777138639e-06;;;
2019-07-10 23:45:00;-5.534736688963211e-07;-1.1018804682274247e-07;4.200360949943144;0.06414616712374582;7.05559489726304e-09;-2.3247891770538973e-06;;;
2019-07-10 23:50:00;-5.52157745819398e-07;-1.0878908026755853e-07;4.200369323227425;0.06405713336120401;6.961710643622602e-09;-2.31926646432126e-06;;;
2019-07-10 23:55:00;-5.50584143812709e-07;-1.0928697324414715e-07;4.200371474374582;0.06395142197658862;6.980430791227448e-09;-2.3126579460056692e-06;;;
2019-07-11 00:00:00;-5.531182675585284e-07;-1.0981648494983277e-07;4.2003693625050165;0.06398788259197324;7.018805158587829e-09;-2.3233010178425657e-06;;;
2019-07-11 00:05:00;-5.506312608695652e-07;-1.0994729765886287e-07;4.200372799953177;0.06399195509698996;7.028107745266454e-09;-2.312856524788922e-06;;;
2019-07-11 00:10:00;-5.512979866220735e-07;-1.0919467892976587e-07;4.2003797626822745;0.06407178679264214;6.989014434466819e-09;-2.315660920878857e-06;;;
2019-07-11 00:15:00;-5.497517491638796e-07;-1.0898604682274248e-07;4.2003761653444815;0.06393415828428094;6.960096598304464e-09;-2.30916412807636e-06;;;
2019-07-11 00:20:00;-5.49356110367893e-07;-1.0903513712374581e-07;4.200376402311037;0.06379406781939799;6.942142645971796e-09;-2.307502406904777e-06;;;
2019-07-11 00:25:00;-5.504337449664428e-07;-1.0940141275167786e-07;4.200383257610738;0.06376656311073826;6.9593062545858625e-09;-2.3120327004148514e-06;;;
2019-07-11 00:30:00;-5.491245752508361e-07;-1.0889148494983277e-07;4.2003890405083615;0.0637860504013378;6.937302659140802e-09;-2.306536823589403e-06;;;
2019-07-11 00:35:00;-5.498081939799331e-07;-1.095602006688963e-07;4.200389132187292;0.06398280413043478;7.004417820828338e-09;-2.3094083362062127e-06;;;
2019-07-11 00:40:00;-5.529724615384615e-07;-1.0998384280936454e-07;4.200393449765886;0.06375547862541805;7.004266251755564e-09;-2.3227019223874543e-06;;;
2019-07-11 00:45:00;-5.506927224080267e-07;-1.1061983946488293e-07;4.200401422839465;0.06383595218729098;7.053085771218879e-09;-2.3131304956296103e-06;;;
2019-07-11 00:50:00;-5.496178795986622e-07;-1.0939512374581938e-07;4.2004093200869566;0.0637163102541806;6.9608529707250265e-09;-2.308620058064045e-06;;;
2019-07-11 00:55:00;-5.483905518394649e-07;-1.0916271906354514e-07;4.200406765538461;0.06390396213377926;6.9688539960892506e-09;-2.3034634256823014e-06;;;
2019-07-11 01:00:00;-5.474328762541806e-07;-1.0922322408026755e-07;4.2004141424314385;0.06398355729431437;6.970335550233214e-09;-2.299444814327364e-06;;;
2019-07-11 01:05:00;-5.495658428093645e-07;-1.087341371237458e-07;4.200417376341137;0.06379500485618729;6.928128903704083e-09;-2.3084059154951917e-06;;;
2019-07-11 01:10:00;-5.485193645484949e-07;-1.1065889966555184e-07;4.2004190354749165;0.06391918656187291;7.0642779613615355e-09;-2.3040112151299887e-06;;;
2019-07-11 01:15:00;-5.497886822742475e-07;-1.1134286287625416e-07;4.200414541076923;0.06396975223411372;7.102708921450632e-09;-2.309340379096927e-06;;;
2019-07-11 01:20:00;-5.508916454849497e-07;-1.1077527090301002e-07;4.200413089023411;0.06397406419063546;7.079983900850164e-09;-2.313972515845076e-06;;;
2019-07-11 01:25:00;-5.517141806020067e-07;-1.1037784615384614e-07;4.200410638143813;0.06406651888294314;7.06438556271296e-09;-2.317426083552461e-06;;;
2019-07-11 01:30:00;-5.48818287625418e-07;-1.1095283946488293e-07;4.200419376488295;0.06384522211705686;7.07105124370791e-09;-2.305266987542046e-06;;;
2019-07-11 01:35:00;-5.490702508361203e-07;-1.1091528428093646e-07;4.200425268056857;0.0638580554180602;7.061838190367802e-09;-2.306328523871121e-06;;;
2019-07-11 01:40:00;-5.500910334448161e-07;-1.0991564548494983e-07;4.200432925608696;0.06392450911371238;7.0169759189289065e-09;-2.3106204567370144e-06;;;
2019-07-11 01:45:00;-5.473122742474916e-07;-1.1007070234113713e-07;4.200437168682274;0.06402496717056856;7.039147819138056e-09;-2.298950845392063e-06;;;
2019-07-11 01:50:00;-5.485203143812708e-07;-1.0880879933110366e-07;4.200429021397993;0.0638915856722408;6.943597530108405e-09;-2.3040206378967704e-06;;;
2019-07-11 01:55:00;-5.490681939799331e-07;-1.0971553177257524e-07;4.20043212403679;0.06378964793979934;6.9889750625932574e-09;-2.3063236962951324e-06;;;
2019-07-11 02:00:00;-5.487013825503355e-07;-1.1055708724832215e-07;4.200430515835571;0.06384548387248322;7.038372150516171e-09;-2.304782055044792e-06;;;
2019-07-11 02:05:00;-5.485907759197324e-07;-1.0986537123745819e-07;4.200439116033445;0.06378683739464883;6.9998515770125685e-09;-2.3043221665298948e-06;;;
2019-07-11 02:10:00;-5.514218193979933e-07;-1.1010798996655518e-07;4.200444662973244;0.06405640610702341;7.045755612942174e-09;-2.3162168546558757e-06;;;
2019-07-11 02:15:00;-5.490143110367893e-07;-1.0895752508361204e-07;4.200448862230769;0.06382637129431439;6.946993054363705e-09;-2.3061065592423556e-06;;;
2019-07-11 02:20:00;-5.455805050167224e-07;-1.085636321070234e-07;4.200451528812709;0.06377799282274248;6.9131175068305455e-09;-2.291684483947269e-06;;;
2019-07-11 02:25:00;-5.490413177257525e-07;-1.0945436454849497e-07;4.200453569117057;0.0637941981638796;6.972739622614133e-09;-2.306222588501239e-06;;;
2019-07-11 02:30:00;-5.487726989966555e-07;-1.092730668896321e-07;4.200453374301003;0.06383604751170568;6.966000525002588e-09;-2.3050941803151316e-06;;;
2019-07-11 02:35:00;-5.472675618729097e-07;-1.1030379264214047e-07;4.2004498586387955;0.06392479605685619;7.045943798750873e-09;-2.29876995930864e-06;;;
2019-07-11 02:40:00;-5.487787926421404e-07;-1.098985752508361e-07;4.2004528448829435;0.0637493916153846;6.996581475751738e-09;-2.305119397781475e-06;;;
2019-07-11 02:45:00;-5.468061973244147e-07;-1.1184768561872908e-07;4.200454882715719;0.06382480998996655;7.130867894930484e-09;-2.296834732544102e-06;;;
2019-07-11 02:50:00;-5.470659832775919e-07;-1.1327164548494982e-07;4.20046207522408;0.06381946127759197;7.2228677267181575e-09;-2.297929906055385e-06;;;
2019-07-11 02:55:00;-5.494687424749163e-07;-1.151101973244147e-07;4.200465177384616;0.06411450563545151;7.371568576469361e-09;-2.308024310454776e-06;;;
2019-07-11 03:00:00;-5.471076454849498e-07;-1.1940147491638795e-07;4.200464522816054;0.0641116406722408;7.64736332164222e-09;-2.298106233345644e-06;;;
2019-07-11 03:05:00;-5.502086020066889e-07;-1.2767875250836118e-07;4.200460638812709;0.06416153034113713;8.185623199446671e-09;-2.311129582899171e-06;;;
2019-07-11 03:10:00;-5.548093076923076e-07;-1.4288414715719063e-07;4.200474518702341;0.0643928170535117;9.19691036925333e-09;-2.3304624045626916e-06;;;
2019-07-11 03:15:00;-5.443970468227424e-07;-1.744375050167224e-07;4.200465189341138;0.06486213920401337;1.1311423857334137e-08;-2.2867208467518985e-06;;;
2019-07-11 03:20:00;-5.389200367892976e-07;-2.355022775919732e-07;4.200470242511705;0.05505933387959867;1.278325285771741e-08;-2.2637175677380583e-06;;;
2019-07-11 03:25:00;-5.53594795986622e-07;-3.427589096989966e-07;4.200468462668896;0.046895633856187294;1.6181771760922498e-08;-2.3253575299745777e-06;;;
2019-07-11 03:30:00;-5.521662943143813e-07;-5.101952775919732e-07;4.200468652474917;0.04917720094314382;2.5269664668112854e-08;-2.3193571395036346e-06;;;
2019-07-11 03:35:00;-5.69836899328859e-07;-8.524636308724832e-07;4.200460883026846;0.05585182788926175;4.824005410767444e-08;-2.3935776356244273e-06;;;
2019-07-11 03:40:00;-6.105649665551839e-07;-1.6408974648829429e-06;4.200462083511706;0.1020360162541806;1.7129903529579534e-07;-2.5646548924741915e-06;;;
2019-07-11 03:45:00;-4.775369464882942e-07;-2.4905441237458195e-06;4.200472693361204;0.3529572584214047;9.026499891095309e-07;-2.005880585078577e-06;;;
2019-07-11 03:50:00;-2.313535652173913e-07;-3.2103268294314377e-06;4.2004747079097;0.6482358513344482;2.094389690500342e-06;-9.71794610480159e-07;;;
2019-07-11 03:55:00;-5.528142809364548e-08;-3.874226702341136e-06;4.200469445013378;0.8597189275919733;3.340149687963925e-06;-2.3220730245168322e-07;;;
2019-07-11 04:00:00;2.8031026755852846e-07;-4.786814879598662e-06;4.200474980541806;1.0656567668628765;5.125911262927615e-06;1.1774373951645001e-06;;;
2019-07-11 04:05:00;1.1007852073578595e-06;-6.271823468227424e-06;4.200478323301003;1.3675999878494982;8.617298953922994e-06;4.623824455335142e-06;;;
2019-07-11 04:10:00;2.0388562809364545e-06;-7.723701384615384e-06;4.200474364421405;1.6077892723946487;1.2437457014234973e-05;8.564168599586549e-06;;;
2019-07-11 04:15:00;2.9682709933110366e-06;-1.0081754632107022e-05;4.200482621705686;1.7404304393110368;1.7560211816811505e-05;1.24681726370216e-05;;;
