ticks;energyInput;energyConsumed;energyInBuffer;energyAllocated;currentlyPlaying;currentTotalBenefit
437;0.168464;0.030000;509.821946;1.782000;1;0.771081;gr_sensing_SM_con03,
440;0.175287;0.030000;509.967234;1.782000;1;0.771081;gr_sensing_SM_con03,
444;0.185067;0.030000;510.122301;1.782000;1;0.771081;gr_sensing_SM_con03,
447;0.197435;0.030000;510.289735;1.782000;1;0.771081;gr_sensing_SM_con03,
451;0.207436;0.030000;510.467171;1.782000;1;0.771081;gr_sensing_SM_con03,
454;0.202117;0.030000;510.639288;1.782000;1;0.771081;gr_sensing_SM_con03,
458;0.210653;0.030000;510.819942;1.782000;1;0.771081;gr_sensing_SM_con03,
461;0.227283;0.030000;511.017225;1.782000;1;0.771081;gr_sensing_SM_con03,
465;0.229654;0.030000;511.216879;1.782000;1;0.771081;gr_sensing_SM_con03,
468;0.241334;0.000000;511.458213;0.000000;0;0.000000;
471;0.244791;0.000000;511.703004;0.000000;0;0.000000;
474;0.246680;0.000000;511.949683;0.000000;0;0.000000;
477;0.250313;0.000000;512.199996;0.000000;0;0.000000;
481;0.264056;0.000000;512.464053;0.000000;0;0.000000;
484;0.281731;0.000000;512.745784;0.000000;0;0.000000;
488;0.276829;0.000000;513.022613;1.782000;1;0.850189;gr_sensing_SM_con03,
491;0.289763;0.030000;513.282376;1.782000;1;0.850189;gr_sensing_SM_con03,
495;0.303590;0.030000;513.555967;1.782000;1;0.850189;gr_sensing_SM_con03,
498;0.299246;0.030000;513.825213;1.782000;1;0.850189;gr_sensing_SM_con03,
502;0.304870;0.030000;514.100083;1.782000;1;0.850189;gr_sensing_SM_con03,
505;0.308864;0.030000;514.378947;1.782000;1;0.850189;gr_sensing_SM_con03,
509;0.329023;0.030000;514.677969;1.782000;1;0.850189;gr_sensing_SM_con03,
512;0.324417;0.030000;514.972386;1.782000;1;0.850189;gr_sensing_SM_con03,
516;0.338814;0.030000;515.281200;1.782000;1;0.850189;gr_sensing_SM_con03,
519;0.356481;0.030000;515.607681;1.782000;1;0.850189;gr_sensing_SM_con03,
523;0.346717;0.030000;515.924398;1.782000;1;0.850189;gr_sensing_SM_con03,
526;0.365810;0.030000;516.260208;1.782000;1;0.850189;gr_sensing_SM_con03,
530;0.377925;0.030000;516.608133;1.782000;1;0.850189;gr_sensing_SM_con03,
532;0.374747;0.030000;516.952880;1.782000;1;0.850189;gr_sensing_SM_con03,
536;0.396778;0.030000;517.319659;1.782000;1;0.850189;gr_sensing_SM_con03,
539;0.390987;0.030000;517.680646;1.782000;1;0.850189;gr_sensing_SM_con03,
543;0.382520;0.030000;518.033165;1.782000;1;0.850189;gr_sensing_SM_con03,
546;0.390442;0.030000;518.393607;1.782000;1;0.850189;gr_sensing_SM_con03,
550;0.386842;0.030000;518.750449;1.782000;1;0.850189;gr_sensing_SM_con03,
553;0.397550;0.030000;519.117999;1.782000;1;0.850189;gr_sensing_SM_con03,
557;0.377986;0.030000;519.465985;1.782000;1;0.850189;gr_sensing_SM_con03,
560;0.406290;0.030000;519.842275;1.782000;1;0.850189;gr_sensing_SM_con03,
564;0.393123;0.030000;520.205398;1.782000;1;0.850189;gr_sensing_SM_con03,
567;0.393003;0.030000;520.568400;1.782000;1;0.850189;gr_sensing_SM_con03,
571;0.410905;0.030000;520.949305;1.782000;1;0.850189;gr_sensing_SM_con03,
574;0.415536;0.030000;521.334841;1.782000;1;0.850189;gr_sensing_SM_con03,
578;0.416344;0.030000;521.721185;1.782000;1;0.850189;gr_sensing_SM_con03,
581;0.386356;0.030000;522.077541;1.782000;1;0.850189;gr_sensing_SM_con03,
585;0.421795;0.030000;522.469336;1.782000;1;0.850189;gr_sensing_SM_con03,
588;0.405240;0.030000;522.844576;1.782000;1;0.850189;gr_sensing_SM_con03,
591;0.416054;0.030000;523.230630;1.782000;1;0.850189;gr_sensing_SM_con03,
594;0.418309;0.030000;523.618940;1.782000;1;0.850189;gr_sensing_SM_con03,
598;0.422803;0.030000;524.011743;1.782000;1;0.850189;gr_sensing_SM_con03,
601;0.414650;0.030000;524.396393;1.782000;1;0.850189;gr_sensing_SM_con03,
605;0.392914;0.030000;524.759307;1.782000;1;0.850189;gr_sensing_SM_con03,
608;0.404231;0.030000;525.133538;1.782000;1;0.850189;gr_sensing_SM_con03,
612;0.400849;0.030000;525.504387;1.782000;1;0.850189;gr_sensing_SM_con03,
615;0.411335;0.030000;525.885722;1.782000;1;0.850189;gr_sensing_SM_con03,
619;0.421747;0.030000;526.277468;1.782000;1;0.850189;gr_sensing_SM_con03,
622;0.416113;0.030000;526.663582;1.782000;1;0.850189;gr_sensing_SM_con03,
626;0.406334;0.030000;527.039915;1.782000;1;0.850189;gr_sensing_SM_con03,
629;0.413510;0.030000;527.423425;1.782000;1;0.850189;gr_sensing_SM_con03,
633;0.422813;0.030000;527.816238;1.782000;1;0.850189;gr_sensing_SM_con03,
636;0.409109;0.030000;528.195347;1.782000;1;0.850189;gr_sensing_SM_con03,
640;0.414459;0.030000;528.579806;1.782000;1;0.850189;gr_sensing_SM_con03,
643;0.404835;0.030000;528.954640;1.782000;1;0.850189;gr_sensing_SM_con03,
647;0.404454;0.030000;529.329094;1.782000;1;0.850189;gr_sensing_SM_con03,
649;0.420022;0.030000;529.719116;1.782000;1;0.850189;gr_sensing_SM_con03,
653;0.402018;0.030000;530.091134;1.782000;1;0.850189;gr_sensing_SM_con03,
656;0.387118;0.030000;530.448252;1.782000;1;0.850189;gr_sensing_SM_con03,
660;0.401509;0.030000;530.819761;1.782000;1;0.850189;gr_sensing_SM_con03,
663;0.380059;0.030000;531.169820;1.782000;1;0.850189;gr_sensing_SM_con03,
667;0.368749;0.030000;531.508569;1.782000;1;0.850189;gr_sensing_SM_con03,
670;0.383347;0.030000;531.861917;1.782000;1;0.850189;gr_sensing_SM_con03,
674;0.353440;0.030000;532.185356;1.782000;1;0.850189;gr_sensing_SM_con03,
677;0.369213;0.030000;532.524569;1.782000;1;0.850189;gr_sensing_SM_con03,
681;0.352732;0.030000;532.847301;1.782000;1;0.850189;gr_sensing_SM_con03,
684;0.374367;0.030000;533.191668;1.782000;1;0.850189;gr_sensing_SM_con03,
688;0.349302;0.030000;533.510971;1.782000;1;0.850189;gr_sensing_SM_con03,
691;0.342555;0.030000;533.823525;1.782000;1;0.850189;gr_sensing_SM_con03,
695;0.340425;0.030000;534.133950;1.782000;1;0.850189;gr_sensing_SM_con03,
698;0.352496;0.030000;534.456447;1.782000;1;0.850189;gr_sensing_SM_con03,
702;0.328377;0.000000;534.784824;0.000000;0;0.000000;
705;0.324902;0.000000;535.109726;0.000000;0;0.000000;
